	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT2G07698	84.1056343833624	-2.21168078373217	0.312790372258283	-7.07080837483673	1.54033724841562e-12	1.30237225839373e-10
AT3G09220	1748.85492193729	-0.633427477471859	0.0896350723461539	-7.06673694673532	1.58619223457575e-12	1.33520889692783e-10
AT1G77760	16465.6667294793	-0.645941206791575	0.0915059212628602	-7.05900992937979	1.67693091277558e-12	1.40537152795783e-10
AT5G16180	569.057744686882	0.717962422353694	0.10180192652171	7.0525425881855	1.75677617618639e-12	1.46582938490218e-10
AT2G24600	285.160539252866	-1.52668451604721	0.216728134651267	-7.04423778898743	1.86479452303177e-12	1.54916379939547e-10
ATMG00080	88.5194793779087	-2.35803437695194	0.334883106955806	-7.0413655630086	1.90364833052539e-12	1.57456547130065e-10
AT4G37520	1005.83829843215	-0.887419288764411	0.126207841728778	-7.03141165088206	2.04454310931509e-12	1.68378303513464e-10
AT5G02020	352.675255666548	-0.948098778869172	0.135573721537718	-6.99323414682102	2.68620633327507e-12	2.20268919328556e-10
AT4G30170	2428.50617180283	-0.618050398553779	0.0883947727490692	-6.99193379124658	2.7112283373736e-12	2.2136655746865e-10
AT2G46530	603.99754053863	0.818337870365919	0.117446094738718	6.96777421323775	3.21994435608785e-12	2.61778724060749e-10
AT1G63100	552.857447696908	0.765967107238937	0.110031688717518	6.9613319232552	3.37070542462029e-12	2.72869361693517e-10
AT1G58520	1686.07914300394	0.836707253961356	0.120387009630779	6.95014567209116	3.64909211846369e-12	2.94153934159548e-10
AT4G03400	520.835175228147	0.735765574762249	0.105974933051954	6.94282651163875	3.84331305359939e-12	3.0850290097753e-10
AT1G02340	94.339047312931	1.50875198932395	0.217428101908486	6.93908458051562	3.94648811408863e-12	3.15453739001774e-10
AT1G53910	3066.92348751612	-0.444814209873274	0.0645071476926379	-6.89558019202329	5.36454009743108e-12	4.27008413445727e-10
AT4G16740	32.2104518752097	3.54632920965249	0.514517184202378	6.89253793369435	5.48056706418842e-12	4.34426282621335e-10
AT2G33830	17048.3744049791	-0.499808118927477	0.0725536490851529	-6.88880745806286	5.62620262688721e-12	4.44119828937354e-10
AT3G15750	402.16803097741	0.877573473367543	0.12741911447012	6.88729847964324	5.68618376796905e-12	4.4699983471836e-10
AT1G28330	7464.28457577668	-0.509414200148396	0.0740377323283138	-6.88046735263911	5.96565171931228e-12	4.67039334601633e-10
AT2G18300	2303.09027824733	0.507710849198872	0.0738734450555531	6.87271114562305	6.29930399589146e-12	4.91139177122291e-10
AT4G11211	389.600721496219	0.786617080197292	0.114494018420899	6.87037708210708	6.40324170272577e-12	4.97205184296551e-10
AT3G30775	1374.1986269099	-0.888271762561442	0.129401128332606	-6.86448235813116	6.6732786591307e-12	5.13977543365597e-10
AT4G37180	1320.76832895177	-0.62261300606551	0.0906952069336899	-6.86489426636098	6.65405190834117e-12	5.13977543365597e-10
AT5G65040	92.6999359201215	-1.53848161372529	0.224188905185866	-6.86243421568876	6.76969167875266e-12	5.19300864905607e-10
AT1G70820	5421.14849513477	0.453777152888511	0.0662208699256145	6.85247948869044	7.25807962704287e-12	5.54528943071741e-10
AT5G21020	1895.61712727757	-0.555928046584004	0.081498927369097	-6.82129280139216	9.02248316519944e-12	6.86574878939017e-10
AT1G22330	369.578047983015	0.860319254246123	0.126730510653048	6.78857245830432	1.13248499287985e-11	8.58342410539692e-10
ATMG00070	81.999383745877	-2.20662579308248	0.325813749939325	-6.77266012712297	1.26435739815503e-11	9.54489489781795e-10
AT1G56220	10485.2514015027	-0.419152088457858	0.0619342614310845	-6.76769333762471	1.30851733254633e-11	9.83922281990568e-10
AT1G67810	124.822267966403	-1.31092636486277	0.194318355011471	-6.74628171273567	1.51681983141975e-11	1.13606222334367e-09
AT5G27420	296.441040115661	-1.41642153169012	0.210259916854036	-6.73652664227681	1.62217560588635e-11	1.21020661672086e-09
AT5G50160	1616.01988880082	0.511532033830436	0.0760232897645321	6.72862270778876	1.71276524489203e-11	1.27279867261039e-09
AT1G21440	1128.192189151	0.66278041203101	0.098539193061749	6.72605885473085	1.74320078554327e-11	1.29037555424806e-09
ATCG00180	732.660540319971	-2.02367553707539	0.3009073609854	-6.7252443757053	1.75297985630819e-11	1.29258483668244e-09
AT1G62290	396.760963130284	-0.863797587311123	0.128755243436135	-6.70883425217231	1.9618535030832e-11	1.44101548427239e-09
ATCG00550	214.2227300664	-1.54735639002514	0.230728555473094	-6.70639308971702	1.99493881238979e-11	1.45968138334244e-09
AT1G76620	101.799877974423	1.39365784405882	0.207887518069418	6.70390342335729	2.02924405409299e-11	1.47909344387222e-09
ATMG00060	69.3465477094934	-2.28465000163429	0.34093707300393	-6.70108997389073	2.06870610438086e-11	1.50210171487563e-09
AT1G76590	852.313213678589	-0.644224223871279	0.0961954542929173	-6.6970339566109	2.12692212971368e-11	1.53725502955288e-09
AT3G17040	1629.44514862423	0.561456805562792	0.08384210070288	6.69659754295142	2.13328073907675e-11	1.53725502955288e-09
AT3G05120	1010.34476666925	-0.602191371901068	0.0900612565811735	-6.68646424401489	2.28626974101611e-11	1.64128285106002e-09
AT5G25190	209.516716821471	-1.1094709751964	0.166169912124659	-6.67672601502062	2.44339128196185e-11	1.74748405067828e-09
AT2G29160	178.458353218812	1.24093506923844	0.18603645270313	6.67038664308806	2.55130372986488e-11	1.81782779614043e-09
AT2G22660	3003.96741540928	-0.414837228929915	0.0622034479237557	-6.66903914134134	2.57483582519322e-11	1.82151353682949e-09
AT4G15560	9292.36838913796	0.440545346373157	0.0660587399751937	6.66899408827039	2.57562626896097e-11	1.82151353682949e-09
AT5G17100	26.7089615434922	-8.20659492197295	1.23170784479872	-6.66277718099136	2.68700891447566e-11	1.89324657736981e-09
AT2G31810	2073.22853887025	-0.566469894330505	0.085111818042933	-6.65559621866801	2.8215389449956e-11	1.98069951622126e-09
AT5G08260	1430.84735006013	-0.66339698976577	0.0996919145570389	-6.65447135520911	2.84320119811634e-11	1.98856836738843e-09
AT4G33625	1408.18092662655	0.542484327508993	0.0815286317603024	6.65391183190612	2.85403685490556e-11	1.98883505962356e-09
AT4G10310	70.3231342949981	1.73503997320378	0.260819855416743	6.65225417915938	2.88637655168525e-11	2.00403020143285e-09
AT1G35612	107.926156886268	1.39502625249277	0.209829480480234	6.64838062459091	2.96335176773673e-11	2.04999287379722e-09
AT1G16400	769.439871710397	0.625792849545364	0.0941460979249834	6.64703968978089	2.99046412819746e-11	2.0612532454648e-09
AT5G06900	33.1828738149918	2.91354263318917	0.439005798767211	6.63668370980703	3.20819026740361e-11	2.20334338076124e-09
AT2G31070	628.860290142321	0.693434314482475	0.104571098923424	6.63122336497839	3.32915998850937e-11	2.27819926695692e-09
AT5G07460	548.662710466023	0.734647821260052	0.110808088902797	6.62991148511277	3.35888226107227e-11	2.2821205762371e-09
ATCG00650	690.347299196893	-1.03670253999715	0.156359785683024	-6.63023766289099	3.35146813048612e-11	2.2821205762371e-09
AT4G19700	158.599762451339	-1.26730874953873	0.191294200284127	-6.62491987554468	3.47436584016992e-11	2.35218276666878e-09
AT2G29340	681.558821380255	-0.715498455724338	0.108392991064165	-6.60096606523927	4.08487058968647e-11	2.75569425880126e-09
AT5G35170	6105.31265825075	0.450717562034173	0.0682912498915605	6.59993136382577	4.11348177820416e-11	2.75785899272671e-09
AT5G66690	683.512423392641	-0.600048249940908	0.0909191292127712	-6.59980199036729	4.11707292858697e-11	2.75785899272671e-09
AT5G15970	3492.8854826213	0.775250577958846	0.117570468833968	6.59392265462214	4.28354930965664e-11	2.85930673918975e-09
AT3G59010	30.4109075897203	3.00132719812519	0.456591897742336	6.57332557359328	4.92037066834343e-11	3.27290669911068e-09
ATCG00210	201.703587676849	-1.32556205273617	0.201816256268238	-6.5681629282348	5.09397879530102e-11	3.37658023002811e-09
AT1G25275	1377.39909634479	-0.588563173655791	0.0897311287468448	-6.55918611384331	5.41022449005801e-11	3.57375384371054e-09
AT2G25900	3719.32070089857	-0.567676628715128	0.0866780065860806	-6.54925800758194	5.78236567940919e-11	3.80635725553912e-09
AT1G29395	597.961440368177	0.83644448080218	0.127740178811204	6.54801401239951	5.83072498647611e-11	3.82495559112833e-09
AT5G10770	772.306302865058	-0.631942896295252	0.0968614465205192	-6.52419428984452	6.83680404676445e-11	4.46953127785728e-09
AT2G38400	742.106770486714	-0.669145272725183	0.102622875238759	-6.52042998374749	7.01061268820196e-11	4.5674621842587e-09
AT4G17680	216.422962855524	1.00949538096158	0.154882693750455	6.51780619588183	7.13430848049976e-11	4.63218718542756e-09
AT1G09570	2562.37755489436	-0.410501415717824	0.0629997174236721	-6.51592471371274	7.22432047764573e-11	4.67467594444668e-09
AT3G51895	94.8402735200358	1.56974826061156	0.241163330755256	6.50906692860625	7.56190280970075e-11	4.87653013734736e-09
AT3G48530	1805.26680666932	-0.482154602377647	0.0742080753296116	-6.49733334594719	8.17561775306959e-11	5.25449162616202e-09
AT4G03510	1130.89530179982	-0.591113221089412	0.0913304590266096	-6.47224625157296	9.65565882862998e-11	6.18482335204905e-09
AT5G10610	178.015413252718	1.0440346830624	0.161420415684287	6.46779825610393	9.94411348696436e-11	6.34821526765134e-09
AT3G12500	156.664966107361	-1.10922729754804	0.171725920832682	-6.45928868611972	1.05196265977853e-10	6.69315640121294e-09
AT4G29190	2194.35050955289	-0.582820543320722	0.0902824433049463	-6.4555247065272	1.07844583888957e-10	6.82751373949429e-09
AT5G22920	2322.61318673478	-0.47073909010944	0.0729232162287684	-6.45527054967896	1.0802573778321e-10	6.82751373949429e-09
AT5G65110	1874.18692819703	-0.480009116692812	0.0743931992308571	-6.45232523477378	1.10146872737365e-10	6.93852353296565e-09
AT5G03120	179.459541060959	1.12735045985704	0.174883088332864	6.44630919206602	1.14606740544888e-10	7.19563904992063e-09
AT5G49450	652.947915322243	-0.686728607957464	0.106584095527045	-6.44306830734623	1.1708196736767e-10	7.32686627369261e-09
AT2G25160	193.667745235889	-1.08807052015914	0.16917377703756	-6.43167362703954	1.26206506318769e-10	7.87197565969922e-09
AT4G23820	1511.86401326533	0.529691032323407	0.0825529513078484	6.41637911100398	1.39553669582047e-10	8.67604251676097e-09
AT2G29360	911.904031495324	0.543688535224866	0.0848528739908177	6.40742628568717	1.47996600370475e-10	9.17096848680105e-09
AT5G45820	821.205272440853	0.972725578481501	0.15213933972402	6.39364927076732	1.61972721443374e-10	1.00044449764245e-08
AT4G10840	1651.45152137589	-0.541162188426243	0.084687174920925	-6.39013155098801	1.65743104155323e-10	1.02041968072843e-08
AT1G72970	1352.41475791719	0.643555963324086	0.100771496549597	6.38628962910504	1.69958967628985e-10	1.04299980650768e-08
AT2G17300	223.09171978044	0.976235904635119	0.152882102802598	6.38554733836726	1.70785499893009e-10	1.04470204178926e-08
AT5G48380	1276.42554296615	-0.619537818716969	0.0972369605232312	-6.3714231232984	1.87282162854991e-10	1.14194098274146e-08
ATCG00050	67.012376463547	-2.29567623696579	0.360869911332286	-6.36150636247405	1.99784631802382e-10	1.21428205604106e-08
AT4G28270	492.8947524682	-0.876575082442007	0.137881900059294	-6.35743402190607	2.05151739119279e-10	1.24293206528827e-08
AT1G06963	25.0560166340895	-3.55473938699636	0.55980221582792	-6.34999163363274	2.15326638026109e-10	1.30043617835197e-08
AT1G03790	25.7612263704662	-3.73411944506133	0.588602555886602	-6.34404218554011	2.23813497763712e-10	1.34741391818255e-08
AT1G45201	3232.04858268025	0.487338455349016	0.0768242524980326	6.34354958886839	2.24530653111639e-10	1.34746723810594e-08
AT1G70290	5112.08668305361	-0.435288366043539	0.0686613920400398	-6.3396379407761	2.30305735594245e-10	1.37777871507702e-08
AT1G21100	1026.26173460105	-0.867224973242216	0.136810247778281	-6.33888898913236	2.31427905136063e-10	1.38015187062961e-08
AT2G45900	237.090578320843	-0.938237775055615	0.148108394623575	-6.33480483965946	2.37641880142127e-10	1.40912579318716e-08
AT5G18255	37.65553952969	7.68829464896262	1.21367491818806	6.3347231896666	2.37767756314697e-10	1.40912579318716e-08
AT2G46630	831.915096570645	0.574773458283913	0.0908742282169267	6.32493358746185	2.53341518510095e-10	1.49676057395529e-08
AT1G14280	191.798304566928	1.14718977144731	0.181517500303671	6.31999542483844	2.61571046750453e-10	1.54059677813641e-08
AT3G14760	195.427262773443	0.956604592712979	0.151531602125464	6.31290489439252	2.73845802930886e-10	1.60791436881394e-08
AT5G44530	588.938458190337	0.647712089068947	0.102645477166103	6.31018635161884	2.78699682805575e-10	1.631379312521e-08
AT5G57710	3617.09524295392	-0.400476774432654	0.0635127841108391	-6.30545141484844	2.8735513608679e-10	1.67688469598623e-08
AT2G29750	323.9593070627	-0.892699157413304	0.141812925458444	-6.2949068607635	3.07584489178075e-10	1.78944566425801e-08
AT2G46680	757.012648577949	-0.601100701295734	0.0955491087810292	-6.29101316552604	3.15400580858053e-10	1.82376311557556e-08
AT5G14930	446.953155960529	-0.742178116514523	0.117967286640708	-6.29138922873569	3.14637300275046e-10	1.82376311557556e-08
AT3G29030	153.536912245203	1.2274143346911	0.195153940900651	6.28946732526377	3.18557147002261e-10	1.83643368623364e-08
AT5G51970	2027.30261423012	-0.484910945622163	0.0772610024162447	-6.27627043990057	3.46790776574314e-10	1.99315641496972e-08
AT1G26920	2240.68879712009	0.457193901977236	0.0729678396130062	6.26569053437815	3.71176834794573e-10	2.12688798347348e-08
AT5G32670	33.2117004918745	-2.58396113182526	0.41254573027255	-6.26345382393888	3.76542693365765e-10	2.15115561519228e-08
AT1G63750	313.025754915657	-0.91246094320092	0.145886474858194	-6.2545958704387	3.98546578282122e-10	2.27004494168835e-08
AT1G49240	4794.0879973278	-0.452060405066218	0.0723207170030543	-6.25077327492654	4.08425418730152e-10	2.3193687062455e-08
AT2G47500	938.058057214964	0.543015543486473	0.0868919470586403	6.24931954994646	4.12244718010136e-10	2.33409033197167e-08
AT5G24420	498.681362601607	1.09731014480806	0.17560208142617	6.2488447511336	4.13499669430623e-10	2.33424857900539e-08
AT1G64660	264.504915616788	-0.911010932526939	0.145820970948269	-6.24746171008646	4.17176506356209e-10	2.3480372357753e-08
AT5G49730	3569.28643193802	0.682664929182542	0.109367614649014	6.24192939905814	4.32206041733052e-10	2.42545361000873e-08
AT1G80440	5573.78563314367	-0.372449831238583	0.0597663247591437	-6.23176734958262	4.61202070067571e-10	2.58056122969573e-08
AT5G07700	58.9656666637572	1.79340531547595	0.28815330328894	6.223788847833	4.85290106930651e-10	2.70737800417851e-08
AT4G29080	767.843118793062	-0.542312000170146	0.0872374114902402	-6.21650724048384	5.08342936769461e-10	2.82769474535153e-08
AT1G66280	3960.53315667816	-0.646397288166008	0.10419240890196	-6.20388082949724	5.50875065875163e-10	3.04646722477009e-08
AT2G33150	6926.16546090089	-0.339917804470352	0.0547878941081072	-6.20425022724232	5.49582823684626e-10	3.04646722477009e-08
AT4G33980	1440.89543814276	-0.463705977292864	0.0747836006957233	-6.20063721162042	5.62350077463316e-10	3.10091242714844e-08
AT4G08770	413.296622353318	-1.23515461205327	0.199386409931719	-6.19477833256666	5.83671140854211e-10	3.20917912821113e-08
AT4G25420	115.236877171502	-1.38009982073388	0.222965887241276	-6.18973529004662	6.0265333562703e-10	3.29644927122384e-08
AT4G38860	370.284527139878	0.859609449803542	0.138878696130625	6.18964228318374	6.03009013028752e-10	3.29644927122384e-08
AT5G02810	5430.60633558286	0.439829453543674	0.0710814068492422	6.18768638719428	6.10536382929199e-10	3.32803557273498e-08
AT2G05520	8283.65305520122	-0.610982530623343	0.0988092201328399	-6.18345666327427	6.27129557445421e-10	3.40871791452619e-08
ATCG01050	1391.65815920581	-2.24486837447458	0.363080261085848	-6.18284334092124	6.29571853184788e-10	3.41224357122148e-08
AT1G19020	166.283709885406	-1.49492437625816	0.242100577357093	-6.17480715072059	6.62442791320281e-10	3.58020217672643e-08
AT2G04240	709.597007486435	-0.830391550588343	0.134693155626533	-6.16506122175051	7.04558757212082e-10	3.79703280374013e-08
AT2G29890	371.046289447995	0.718798717736751	0.116680074152619	6.16042390234133	7.25504725041022e-10	3.89887059016395e-08
AT1G12780	1581.12566599067	-0.467628552677255	0.0759339913371638	-6.15835602004483	7.35039672770308e-10	3.93898443233305e-08
AT2G24550	1174.08853481796	-0.547125162772111	0.0889103470861866	-6.15367255558846	7.57089182216021e-10	4.04574848384202e-08
AT5G18310	970.15435722015	-0.654994658870822	0.10673633449364	-6.13656691489486	8.43238550664366e-10	4.49349304981482e-08
ATCG00170	1112.74559264056	-2.0301224232524	0.330966092112754	-6.13392873660535	8.57349355518687e-10	4.55592573725908e-08
AT4G21750	1821.79328197472	0.424954513008942	0.0692993373604764	6.13215838989114	8.66947242829673e-10	4.59409591854922e-08
ATCG01060	455.869571518258	-2.40982971011503	0.393089527194155	-6.13048566141212	8.76112133684662e-10	4.62976589756028e-08
AT1G71695	3877.64274268573	0.392966342832073	0.0641237226824617	6.12825217241407	8.88496877298848e-10	4.68220625865188e-08
AT4G02270	242.318432026694	-1.08871632752208	0.178013265690182	-6.11592806469216	9.59966245889238e-10	5.04486128778919e-08
AT5G16380	234.756825344217	0.911204046305233	0.149060344043542	6.11298767725279	9.77829243829616e-10	5.12457948611973e-08
AT3G55130	650.66120085561	0.615996442150967	0.100900325821459	6.1049995343024	1.02800981490287e-09	5.37276338426158e-08
AT1G18360	584.631545765887	0.679444157679039	0.111350774404746	6.10183594421488	1.04856972438762e-09	5.46520285938356e-08
